run,direction,strategy,sharpe,sortino,treynor,information,calmar,cum_ret,mdd,mer
193,short,gps,0.13876323282314346,0.24505423549172298,0.06284916979212339,0.33016252661760703,-0.0313527156688881,-0.1693514652178092,0.6508346807185361,0.010228988201084302
193,short,weighted,0.5203214997203167,1.164140222188845,0.07413804456807162,5.779905280239652,0.17944819291700767,0.8183210037212372,0.3827919554964079,0.012142350628533461
194,long,baseline,0.39094805754601364,0.6508793557207141,0.16934612663062718,0.24982769387847858,0.1679928723316526,1.006320910459392,0.47882080763840285,0.007497253238712619
194,long,gps,0.3348053024532477,0.5448059937485041,0.09658709370114599,0.20834167872666928,0.08868848120064257,0.642298993706498,0.6389715143606642,0.005856281953581355
194,long,weighted,0.4044820477373515,0.614611636214462,0.059564978204928024,,0.14049744481390808,0.5490746085983631,0.3546712853769938,0.0
194,short,baseline,0.675450227292133,1.4328500915206608,0.28651749690211403,0.9303760056081617,0.3599952346851715,7.008214498119484,0.722411587683547,0.035933672363837585
194,short,gps,0.5751559211960398,1.2678498984616655,0.22846360270135072,0.8261665274264607,0.26189584579808367,4.245693236599095,0.7720771831384838,0.03222107953947142
194,short,weighted,0.32842339053449693,0.6960404750413822,0.04945701105182234,6.076365631091553,0.10315432196634537,0.43119069700036494,0.39395441937304665,0.01243458018322398
195,long,baseline,0.3967908885617234,0.6685247567945651,0.18923428367810347,0.22395474221599831,0.15453322967963892,1.0148325769288298,0.5238149941033536,0.006248903257000108
195,long,gps,0.4503535326930665,0.9195472620188979,0.1704500072212476,0.31545917967774273,0.21157698129556607,1.6094264884839822,0.5315127000905863,0.009887296735317642
195,long,weighted,0.46234861240120373,0.7617424616046633,0.06275673119707217,,0.1441245938736623,0.618495309512531,0.3813133240259362,0.0
195,short,baseline,0.1750617962060069,0.40553602206587125,0.0894349968695217,0.40406773212067887,-0.02214347934466328,-0.11781056756378228,0.6246112974756879,0.015730381930598475
195,short,gps,0.026169553135262466,0.06335332439594617,0.006685440222151529,0.2345775814627979,-0.12030387703641579,-0.6379820544925441,0.8873878499284537,0.009894645991814246
195,short,weighted,0.29511318134387093,0.6269220735736593,0.04079162069168354,5.132219869810702,0.07899661815349936,0.336453453375843,0.41456469080226743,0.012165355244859868
196,long,baseline,-0.03109530292622894,-0.05361533328545552,-0.021129970271224062,-0.18583568809378123,-0.09231668832460305,-0.5338690425690138,0.8808054790307607,-0.005910703677081609
196,long,gps,-0.1844892619247714,-0.2987030467230668,-0.08170687216215264,-0.34686876651029697,-0.18560265840380086,-0.7774692457878818,0.828496958973294,-0.01135104624021461
196,long,weighted,0.3815143512183424,0.5839053686367469,0.05892897758964985,,0.1015394708334786,0.5259203048086953,0.47346277705815054,0.0
196,short,baseline,-0.4046595356317668,-0.6709165481937355,-0.1390220087087308,-0.2160533199791865,-0.26589048927886993,-0.9223565311424071,0.9297144393134091,-0.00726341462024659
196,short,gps,0.13437278499056565,0.2566376366109774,0.15642060385416548,0.3859200685656155,-0.0169967567055733,-0.11849910718171541,0.8187808356757957,0.011880452716330552
196,short,weighted,0.3408641110253277,0.6717288326743028,0.05370543209522257,5.897715743887731,0.0951907755249839,0.4667644961383164,0.45677598806672504,0.012479776262126308
197,long,baseline,0.11274403685171212,0.17318666204419308,0.03426962239808119,0.018335471490079608,-0.0621935828426412,-0.3644496112434692,0.7897194454702416,0.0006145941795893261
197,long,gps,0.5239561371562914,0.8474967901365091,0.16050312460096966,0.45437479505887524,0.19833123989166715,2.084954569470254,0.6723195879196979,0.012618129346262595
197,long,weighted,0.3141878625966316,0.5506094104576255,0.04270605025791875,,0.07829890444400316,0.3529996989596358,0.4363041536769834,0.0
197,short,baseline,-0.5666756739300297,-0.8312569178612562,-0.22394843183625304,-0.3442742547772216,-0.2554421202850795,-0.9056590369123447,0.9032642833868502,-0.009411138433683767
197,short,gps,0.26117269907752344,0.5425992142360868,0.21447153378516776,0.4378256018406879,0.028484113837347426,0.21966204399436817,0.7832071315067186,0.01760761074671751
197,short,weighted,0.44333070152430404,0.7147985908953679,0.060449004248580684,5.203701535427943,0.1321920390831347,0.6084438002243588,0.41021111203717897,0.012248865605631012
198,long,baseline,0.40989864962345274,0.7523092814981,0.15859979011648745,0.2018196126856634,0.1624121011122032,1.1714093092298805,0.5539797165266344,0.006139696558652968
198,long,gps,0.4865253378977837,0.8435534307513377,0.21974203429644795,0.2504270251427365,0.26507487567306276,1.7016726038774466,0.44047292293872775,0.0069970064197643145
198,long,weighted,0.6181619131625279,0.9928587700711481,0.08694898599475161,,0.2862016693088999,0.9984147178604383,0.27939942967104703,0.0
198,short,baseline,-0.22034513584817586,-0.4036253537733371,-0.101649880390317,0.11117602495163198,-0.16641452812822916,-0.7567237929090075,0.8734148174769956,0.003429416233854744
198,short,gps,-0.03975638009524291,-0.0728025893032753,-0.01689533580140403,0.2577140352258731,-0.12401938176806003,-0.6284164422306144,0.8399011814507533,0.009066579272402404
198,short,weighted,0.16202041308299756,0.31462564320028336,0.023085821146399822,4.704762542437115,0.027014157275619507,0.12854994990811774,0.5007651064294368,0.012586036918991985
199,long,baseline,0.31738463123793337,0.42857054630271,0.07895008357914308,0.25065849655570804,0.04342948513907237,0.3624360709632388,0.8050077375928328,0.008048355432016614
199,long,gps,0.30345706253194854,0.5524338926236773,0.1320515042849169,0.19578364056053918,0.06415858617633892,0.5229915280435589,0.7458308855949757,0.0057944499238449555
199,long,weighted,0.32247404752220743,0.4516346997652493,0.04371760589951953,,0.10883333140445443,0.3634653265740426,0.3220329262101419,0.0
199,short,baseline,-0.18847229202074314,-0.3860496086116303,-0.07599743785081646,-0.022323976357462187,-0.20269818042250975,-0.8517294717251993,0.9427796895805037,-0.0008883778574265288
199,short,gps,0.12235881589732012,0.20850441326772115,0.034604768098047085,0.38859075305408414,-0.033354733566577026,-0.21339943917478665,0.7890335965922871,0.010994305928978211
199,short,weighted,0.3310850284299607,0.7607820586468628,0.046223525356597406,5.306162569573813,0.09701460092222006,0.41981985701757574,0.4093835962014797,0.01121409315123824
200,long,baseline,-0.5192664444679145,-0.8565422923507938,-0.25902724136039895,-0.5902889296129026,-0.21687733149013433,-0.8581831615349517,0.8995389649229495,-0.015200590527768289
200,long,gps,0.3871548374909043,0.5914775812525251,0.1805879463311179,0.35954674772323264,0.13429113155079508,0.9167579701869457,0.5582650808551474,0.01169990819834792
200,long,weighted,0.12839948647894367,0.20258109559485812,0.017674515319163385,,0.01754391360632934,0.07715666390571463,0.47267165732852867,0.0
200,short,baseline,0.22447410739563284,0.35436766211503246,0.06514285911360344,0.3905964706155893,-0.0034822474559858085,-0.026800003739697487,0.8654919603473038,0.013604883531198262
200,short,gps,-0.28285879172144435,-0.47572709126239887,-0.08747562614875273,-0.12257833333388775,-0.178313882387757,-0.7499670070173421,0.8005178606093983,-0.003103752714812676
200,short,weighted,0.5920852459970231,1.131126898948253,0.0836286103613002,4.4378304617557305,0.20516504775885516,1.0317840992296112,0.39945182681654157,0.012411422657614033
201,long,baseline,0.34930689805534726,0.510017880347897,0.1209980148937686,0.2754631017129362,0.1097463697256672,0.6745788839132745,0.5372130726815538,0.008525573718716544
201,long,gps,-0.0497171889400111,-0.07835940809124045,-0.015895495430590045,-0.154858869016543,-0.1299572618963613,-0.6484525586603318,0.8438492175439692,-0.005057684248570975
201,long,weighted,0.2803811349113921,0.41874729675456096,0.03919770469446173,,0.09173957385391497,0.3030302949440873,0.32534527253092727,0.0
201,short,baseline,0.32500736039169276,0.4687703128635093,0.13996413746813696,0.5591921587754537,0.07956701569199216,0.5438799842411282,0.621346183213004,0.017169604051745228
201,short,gps,-0.0038272078555954166,-0.006773217252677052,-0.0024722703918945935,0.21201988626378634,-0.11010149170266932,-0.46779161245129364,0.6147126999583657,0.0064959280055774
201,short,weighted,0.5136135751805726,0.9995238712810264,0.0733910841385237,6.299812161318574,0.22909655451983682,0.8137089625735414,0.2985195495751617,0.01304836666343916
202,long,baseline,-0.4427815742374724,-0.6490763130968725,-0.15580770134422334,-0.6106102814655445,-0.24607346976381783,-0.9024366845747294,0.9259658777153378,-0.018072491066012348
202,long,gps,-0.1929572336497318,-0.3170346477822818,-0.0870794558134503,-0.33041402442520806,-0.16215621389193044,-0.7034987990762529,0.7792019041309457,-0.009462014494011326
202,long,weighted,0.2932705292016932,0.4206792344327341,0.04357463535228888,,0.07433571226192859,0.33934983664436347,0.44390046460441057,0.0
202,short,baseline,0.5456561716481916,1.4830381032256863,0.13554883908311016,0.771729614950772,0.43250652023166447,5.0379653376741045,0.5112997333076958,0.035230831810001494
202,short,gps,0.23202586006479625,0.3700426585862579,0.07995828141803017,0.45259551401620246,0.0009699458564783223,0.00667033635674219,0.7618574361949032,0.01557079055862935
202,short,weighted,0.3809641557159192,0.8984020886740378,0.058483698261193734,4.782351934182246,0.1702992735337775,0.5487616283277841,0.29246654007196127,0.011822694309805858
203,long,baseline,-0.3121947859524828,-0.4355966570541726,-0.10103456696437411,-0.4961647913412856,-0.2011768009993141,-0.8486696975104354,0.9407733061198293,-0.015035760467435579
203,long,gps,-0.02684623462131149,-0.05721986129418601,-0.015858036956318183,-0.17375311649805839,-0.10633698449537943,-0.5300930670866438,0.7569249779816575,-0.005552075400351345
203,long,weighted,0.4184095027547942,0.5453741147733308,0.05612885692835282,,0.12284503995459886,0.5262497785671572,0.3915526561690885,0.0
203,short,baseline,0.18034353491180247,0.5426686119867226,0.046922971904088055,0.3716610488023015,-0.022669676907656602,-0.12151355276591103,0.6304397435405162,0.01752774851592167
203,short,gps,-0.11855542623989336,-0.22138377004679338,-0.04129460874121369,0.1611679227974569,-0.13341669725149868,-0.6251713214453911,0.7742516615788997,0.004510380521591452
203,short,weighted,0.3403657431521384,0.8974770963899797,0.047864282230017985,4.50965601603241,0.09324688450315803,0.42700465314512526,0.43218032077678104,0.01223958205634699
204,long,baseline,-0.013594734243304915,-0.025327398233764627,-0.004599257649321693,-0.14290872597782878,-0.09001580511639731,-0.5158596359564597,0.8602416949469107,-0.0042585273759523845
204,long,gps,0.05493720170334759,0.10516357837305164,0.017745307359113425,-0.0813675282664541,-0.0510026436787666,-0.31803919063705044,0.8164219798987038,-0.002178628822724271
204,long,weighted,0.3232148034833813,0.48548624164604864,0.045760718454551284,,0.09887106381519309,0.37930732801849243,0.36792669956902535,0.0
204,short,baseline,-0.1504447058148501,-0.27558378274836404,-0.06423558042610605,0.08540625384054869,-0.1271274614741755,-0.667502455681765,0.905852316515839,0.0024854435480190003
204,short,gps,0.28243740027464764,0.5633335560639773,0.1570329565468555,0.5264468690551936,0.055573834729099617,0.4191685358384316,0.7137024226226617,0.015829141441014077
204,short,weighted,0.42198999531498343,0.8866743879622863,0.06074433613377013,6.244860262053771,0.1705153072988797,0.5937354034752709,0.31170874928821635,0.012328254255930789
205,long,baseline,-0.3855355916999465,-0.7407465848083029,-0.13099654703023875,-0.556872502225637,-0.20812040530984463,-0.8323476371628779,0.864798268070609,-0.015181753970668947
205,long,gps,-0.5024185309941785,-0.7924312420423404,-0.26851505296354533,-0.6346001936472956,-0.26114163905494936,-0.9217451138645271,0.9441077679662375,-0.020532905298329848
205,long,weighted,0.36658964920087184,0.581200997819653,0.04632184093325273,,0.11237372870408861,0.4119162905333025,0.3476925992626141,0.0
205,short,baseline,0.21207753445928862,0.31621507870190696,0.07891914441007748,0.4558530543106209,-0.0029985112700163805,-0.016104050825570648,0.6010573717489165,0.014847441093496996
205,short,gps,0.007966845813251265,0.012914029036733636,0.002660777842019214,0.24602593460520916,-0.09811540606876604,-0.5272269859246173,0.814017470923317,0.007778996571904541
205,short,weighted,0.33114427407786706,0.7131631542107334,0.04257307645465407,5.53290598944603,0.10430707786822295,0.37777412369887897,0.34752425581890434,0.011196730481700343
206,long,baseline,0.7580822632417037,1.4295948755671293,0.3191243243463676,0.614323417464406,0.588838564975938,4.764029286076929,0.36488255077918597,0.015840727288098457
206,long,gps,0.5877092896915683,0.9020066084782863,0.25517811997833223,0.4242133749098978,0.365612265039105,2.3524771075350834,0.39348492640488375,0.010591290785395597
206,long,weighted,0.4096941866994085,0.6444248926607758,0.05734922047232038,,0.1731179600132866,0.5337049529299924,0.28112573465205315,0.0
206,short,baseline,0.11167268033534966,0.19192734446930493,0.039688484002199535,0.3764977111316705,-0.053458588961242934,-0.28101740499909134,0.6733027768824703,0.011976241539344115
206,short,gps,0.29987698541278063,0.5781896190611776,0.08639323527123488,0.5209106473968829,0.04569762835632301,0.317875224794236,0.6815257700964708,0.022275929775268107
206,short,weighted,0.31444331334908665,0.6734181941811423,0.04493686462773856,4.885110168087377,0.09141404666594527,0.38530093991278846,0.40340325439366465,0.012027238880515203
207,long,baseline,0.5401506783446499,1.0359491588620071,0.21255162040615974,0.4138638660015546,0.22392838538142923,2.1578924720955444,0.6086251729099164,0.010881940589560633
207,long,gps,-0.1314509612507946,-0.18580904530882342,-0.056808476266021084,-0.3047638585395651,-0.11937754485860463,-0.6129241123107647,0.8384238670926585,-0.008189815688674832
207,long,weighted,0.3563079247256133,0.5049659439194601,0.05330637695324697,,0.12771027099248983,0.4599049399528454,0.3362102928328734,0.0
207,short,baseline,-0.327089099006606,-0.5457376768173584,-0.12188736597032529,-0.13727219045559483,-0.23135175097396452,-0.8976328805681105,0.9670167196803565,-0.004706524879371724
